timestamp,frame_idx,fps,energy_ema,state,detected,conf,mean_kp_conf,visible_kpts,t_cam_ms,t_pose_ms,t_oracle_ms,t_draw_ms
1769405840.825647,14,19.55910606411003,0.01016791292712084,SCANNING,,,0.41202569007873535,9,20.694775824633304,1126.804746449933,36.56015825407554,1.2553321541344147
1769405840.858172,15,20.673905983849917,0.013617015651971051,SCANNING,,,0.4165222942829132,9,19.03995375513643,1038.9385347304938,35.98736159382662,1.1899535785928785
1769405840.8962674,16,21.34236139027235,0.010854332273966044,SCANNING,,,0.412334680557251,9,17.51784545369686,958.4663719506704,35.83049266264467,1.1267012933989553
1769405840.9301715,17,22.200966639255945,0.008717204183796626,SCANNING,,,0.4207548201084137,9,16.117169813813984,884.1138381921661,35.41560525325516,1.0777731870554064
1769405840.9646962,18,22.989789301709145,0.013431091636693229,SCANNING,,,0.3982537090778351,9,14.828564225243573,815.6891791378795,35.02661282762758,1.0411273370580674
1769405840.999695,19,23.701293094530293,0.01114410972164616,SCANNING,,,0.4099031388759613,9,13.643143084489784,752.7537888033352,34.68201979472521,1.0078931494022465
1769405841.0386953,20,24.122317565005467,0.008567396010855108,SCANNING,,,0.4049570560455322,9,12.557115641778712,695.1016857061495,34.61861821714878,0.9710616956887496
1769405841.0772557,21,24.516694739624572,0.01224116501563744,SCANNING,,,0.40011483430862427,9,11.554330385394222,641.8892388469986,34.55464076002472,0.9388087520727342
1769405841.1152465,22,25.014824098995664,0.01816074485989783,SCANNING,,,0.41340479254722595,9,10.63189595980837,593.0097637376787,34.33886949675808,0.9144320563326795
1769405841.155795,23,25.233098401085023,0.013767347844912849,SCANNING,,,0.42435768246650696,9,9.782608283335195,548.3249186410231,34.43411993621218,0.8804854923518974
1769405841.19281,24,25.652590348831016,0.016845834173246768,ENGAGED,,,0.3921234905719757,8,9.001031619213313,506.8172051416363,34.16344634098166,0.9490226588010667
1769405841.2622042,25,24.81150607308896,0.014919148038318484,ENGAGED,,,0.41293200850486755,9,8.281869096681582,471.075740736624,36.64585863540734,0.9402128448934445
1769405841.322036,26,24.287001915493978,0.009900949277276236,ENGAGED,,,0.4118282198905945,9,7.620271566882828,437.38764947525993,38.027485940391344,0.9316998223049444
1769405841.377585,27,23.910341263048988,0.008707945795532726,SCANNING,,,0.4179166853427887,9,7.013785837471575,405.92736551466135,38.95342305908775,0.9696678363647422
1769405841.426582,28,23.96359899264294,0.009199900330112375,SCANNING,,,0.4125819504261017,9,6.460434973622048,376.5503762666965,39.047045208874955,0.928022412945534
1769405841.4683356,29,24.287608315491106,0.015721199155453443,SCANNING,,,0.4136222302913666,9,5.945080177688508,348.71352216531517,38.32427359264049,1.3060446177775946
1769405841.6118817,30,22.92517561071031,0.021638297134997608,ENGAGED,,,0.4199180603027344,9,5.471153757639325,331.65750438886687,46.21589970436867,1.2636330460277065
1769405841.6448941,31,23.70936527214233,0.01463080363384614,ENGAGED,,,0.40924859046936035,9,5.034589456304102,307.42109604117155,44.905539733041344,1.2182864077126496
1769405841.6813946,32,24.28928122271391,0.014132580038379012,ENGAGED,,,0.4000421464443207,9,4.633206301025006,285.2139843510283,43.841064553155995,1.174815496435431
1769405841.715406,33,25.004405264751735,0.014950566516202912,ENGAGED,,,0.4192745089530945,9,4.263653796036181,264.67208159565007,42.698899386315475,1.121414258410746
1769405841.750408,34,25.540570775893325,0.015307630166937248,ENGAGED,,,0.39541199803352356,9,3.923409489497151,245.87024307068341,41.76598743634901,1.0703171137559384
1769405841.8009946,35,25.211852086786195,0.012500323766785464,ENGAGED,,0.85787034034729,0.41390857100486755,9,3.6104087276639913,229.68667162682476,42.11765244471017,1.0229557473064395
1769405841.8420138,36,25.38006341176937,0.014254267760704518,ENGAGED,,,0.3909905254840851,7,3.324632024781087,213.97704189809951,41.612600248208885,1.0011912885917085
1769405841.9053478,37,24.725389412201096,0.01119537006979618,ENGAGED,,0.7766286730766296,0.3985530734062195,9,3.061333455204849,201.33288655508926,42.88820023512755,0.9646159816109964
1769405841.941345,38,25.262804670483458,0.01010939352908989,ENGAGED,,,0.3886386752128601,7,2.81879477819313,187.5934076342535,41.932496224213054,0.952950708260926
1769405841.9898708,39,25.097584320892093,0.010098383564944627,ENGAGED,,0.7924104332923889,0.4019079804420471,9,2.595027199843215,175.49117502653277,41.895264528884425,1.005002650559474
1769405842.0348642,40,25.044434422927313,0.012105951898810603,ENGAGED,,,0.388995885848999,7,2.3888250252028227,164.56007302681093,41.77279536801419,0.9676584404014416
1769405842.086391,41,24.740652960005253,0.00879741918654283,SCANNING,,,0.39542949199676514,9,2.2003670247233242,154.9368351901236,42.13413174512599,0.9479577668953576
1769405842.1433938,42,24.27768083330508,0.008213593954509737,SCANNING,,0.8263852000236511,0.3921026289463043,8,2.0260096568504395,146.58976037063098,42.92547320467835,0.9279691517027961
1769405842.1809025,43,24.71074917412328,0.012399068859020616,SCANNING,,,0.4003102779388428,9,1.8654008768844872,137.33441154069968,42.1371553496142,0.9000436183064111
1769405842.2279012,44,24.581131539953507,0.010087549395441858,SCANNING,,0.8449379205703735,0.38515886664390564,7,1.717640808629037,129.63340262139525,42.187822926607744,0.8687281313239549
1769405842.264137,45,25.08998044849637,0.008086697582650093,SCANNING,,,0.3898580074310303,7,1.5811415415699062,121.6801304067126,41.35643708949949,0.8396138809852892
1769405842.2991304,46,25.6675294139967,0.010032330870180076,SCANNING,,,0.3986668288707733,9,1.456162220444202,114.2813999709343,40.474154119427126,0.819948769009555
1769405842.3551354,47,25.14125262720386,0.011823267814248053,SCANNING,,0.8472923636436462,0.3994993269443512,9,1.3411572448258062,109.1564159707533,41.372893791205,0.8061768709468137
1769405842.3916545,48,25.600529389548328,0.008706714482146053,SCANNING,,,0.3936897814273834,7,1.2350406648811603,102.83851869486296,40.608782291453885,0.7843387201119967
1769405842.4256551,49,26.20702247596459,0.008706714482146053,SCANNING,,,0.3881097733974457,7,1.1378774055519851,96.89686120451412,40.608782291453885,0.7650396273746438
1769405842.4581661,50,26.822380247738977,0.008706714482146053,SCANNING,,,0.406133770942688,9,1.0486632083092948,91.35440031107612,40.608782291453885,0.7486364630378484
1769405842.4911678,51,27.40749652219369,0.008329454523943394,SCANNING,,0.747514009475708,0.397784948348999,9,0.9667941484298342,86.25692028254808,39.650215702691135,0.7391215477402829
1769405842.5251758,52,27.850481148665054,0.0075049059615269476,SCANNING,,,0.39467889070510864,9,0.8909146183898401,81.65382266366976,38.86138245105086,0.722855824345803
1769405842.5586438,53,28.311554444602695,0.009206646727069329,SCANNING,,,0.39488354325294495,7,0.8209054492301469,77.34602084828951,38.055367853549036,0.7399713609519594
1769405842.591649,54,28.72939333029157,0.014186512110557622,SCANNING,,,0.4117119610309601,9,0.7567610156134553,73.4287951741383,37.35981042002873,0.7153416545232886
1769405842.6256425,55,29.042885919475708,0.016822957651571314,SCANNING,,,0.38936546444892883,7,0.6974361343103771,69.82377955433869,36.773529579788615,0.7039703267422809
1769405842.6611574,56,29.19870680261727,0.011645831205252337,ENGAGED,,,0.39812201261520386,9,0.6426572513018722,66.64108518871438,36.33179121450201,0.7270446997730824
1769405842.72216,57,28.320637150787253,0.01018119046855183,ENGAGED,,,0.4117429256439209,9,0.592412670778225,65.47647037055343,37.76094391608502,0.7211611307214678
1769405842.757677,58,28.591415647013484,0.008455028957237074,SCANNING,,,0.40105462074279785,9,0.5461396563309738,62.61837674004882,37.21626839852456,0.7085162386920951
1769405842.8066761,59,28.082378092360614,0.006325813223337692,SCANNING,,0.7437741756439209,0.4057271480560303,9,0.5032484806028649,61.06332260392314,37.78516692080432,0.7025629347092659
1769405842.8447013,60,28.133311397826652,0.007621038832912184,SCANNING,,,0.38918977975845337,8,0.46429260277070933,58.80832879883974,37.4773455650674,0.7134618986680717
1769405842.879216,61,28.455788038747954,0.005888879003315768,SCANNING,,0.7320574522018433,0.38753440976142883,7,0.4369251944825338,56.431038493653084,36.908613922872284,0.7020169403366092
1769405842.9152167,62,28.73725409953482,0.008521916912311078,SCANNING,,,0.414755642414093,9,0.4033071704704428,54.284163411891214,36.41329281038432,0.6884235832805331
1769405842.9482179,63,29.173643816340018,0.009942255137153721,SCANNING,,,0.39113685488700867,7,0.37179459324568065,52.15057434076656,35.80262938035903,0.6692536999253138
1769405842.9804254,64,29.589072710662222,0.009942255137153721,SCANNING,,,0.38443487882614136,7,0.3431470248182852,50.20174439072432,35.80262938035903,0.6536814043283748
1769405843.012425,65,29.96005068798617,0.009942255137153721,SCANNING,,,0.3876517713069916,7,0.31679926192599733,48.403092839635775,35.80262938035903,0.6459068863899972
1769405843.051431,66,29.904002116169575,0.013523092399709377,ENGAGED,,,0.3943789005279541,8,0.2932873162952179,47.0869654113819,35.590395022997335,0.6722183332410006
1769405843.103969,67,29.185154063503603,0.011975112128658863,ENGAGED,,,0.39424043893814087,9,0.27220833051810117,46.997984179525396,36.519163423556634,0.6636728664111321
1769405843.1369584,68,29.467928650169696,0.008594647090675695,SCANNING,,,0.3895479142665863,7,0.25133566164692933,45.53224944199156,35.99804634576168,0.6535550383758075
1769405843.1894865,69,28.811348184764316,0.012730417425061622,SCANNING,,0.6584142446517944,0.3961753845214844,9,0.23238880823476157,45.440405487393626,36.7865546310655,0.6937426409412428
1769405843.226482,70,28.950987304934458,0.01402115614689908,SCANNING,,,0.3916953504085541,7,0.21439770814467668,44.1581730466587,36.408342259728386,0.6898752316619837
1769405843.2625315,71,29.151217151817615,0.01402115614689908,SCANNING,,,0.38362255692481995,7,0.1985658829177823,43.04098320183977,36.408342259728386,0.6779012162340693
1769405843.2975385,72,29.39139260540508,0.01402115614689908,SCANNING,,,0.3944118618965149,9,0.1840006130222652,41.95314455321529,36.408342259728386,0.6851251212303611
1769405843.3305304,73,29.733529722984287,0.01402115614689908,SCANNING,,,0.3880395293235779,7,0.17020056167259212,40.8143489888838,36.408342259728386,0.6872911076536964
1769405843.3680425,74,29.705734953638576,0.01402115614689908,SCANNING,,,0.3858577609062195,7,0.15751251449180886,40.113977069408556,36.408342259728386,0.6750278183696563
1769405843.4020414,75,29.980899278342086,0.01402115614689908,SCANNING,,,0.37628376483917236,7,0.14589552082512564,39.19801890280922,36.408342259728386,0.6737295937456353
1769405843.435531,76,30.232153422834774,0.01402115614689908,SCANNING,,,0.3842156231403351,7,0.13542387898328187,38.35758538802875,36.408342259728386,0.6531032188250872
1769405843.4680884,77,30.49046457963599,0.01402115614689908,SCANNING,,,0.38617661595344543,7,0.125093972502324,37.5358985577482,36.408342259728386,0.6598549635393532
1769405843.5010943,78,30.705868554234854,0.01402115614689908,SCANNING,,,0.3897835314273834,7,0.11622245403897681,36.852266675089936,36.408342259728386,0.6394905618914428
1769405843.533509,79,31.000979501360696,0.01402115614689908,SCANNING,,,0.3853272795677185,7,0.10770066362470553,36.11964533588463,36.408342259728386,0.624051318846284
1769405843.5660875,80,31.228021206289398,0.01402115614689908,SCANNING,,,0.3908660113811493,7,0.10015660938424023,35.48785770868042,36.408342259728386,0.6113752082532322
1769405843.6010225,81,31.374014252881956,0.01402115614689908,SCANNING,,,0.3834571838378906,7,0.09465608113465687,34.959365092863614,36.408342259728386,0.6001211896143378
1769405843.6330228,82,31.57863525816087,0.01402115614689908,SCANNING,,,0.3923438489437103,7,0.08767558983843866,34.399183881876844,36.408342259728386,0.5933994921827177
1769405843.665611,83,31.786013327115505,0.013388763242825993,ENGAGED,,0.5670900344848633,0.3922877609729767,7,0.08182154217095013,33.832321176121766,35.75157888292789,0.6292955343138329
1769405843.7105584,84,31.18158164466304,0.01598002336851664,ENGAGED,,,0.3878485858440399,7,0.07601182440154124,34.293191488663275,36.14866057316222,0.6220958941255271
1769405843.7436233,85,31.33827401431976,0.01598002336851664,SCANNING,,,0.3803260028362274,7,0.07061887437496364,33.83511216513169,36.14866057316222,0.625392226182254
1769405843.7991533,86,30.366049054267393,0.01598002336851664,SCANNING,,,0.38230088353157043,7,0.06592136236073848,35.04110319290166,36.14866057316222,0.6983208530432039
1769405843.8341563,87,30.529008493879573,0.01598002336851664,SCANNING,,,0.3821496367454529,7,0.062279656485506846,34.55751094290333,36.14866057316222,0.6882551889541912
1769405843.8683496,88,30.64470687885126,0.01598002336851664,SCANNING,,,0.3878932297229767,7,0.05848928372991665,34.18579806211808,36.14866057316222,0.6683227805494583
1769405843.9013443,89,30.84441952178837,0.01598002336851664,SCANNING,,,0.38869163393974304,7,0.05446613671340523,33.753702214756224,36.14866057316222,0.6544809524857372
1769405843.9483664,90,30.198434241178834,0.018408928498219894,ENGAGED,,0.7444965839385986,0.39279264211654663,7,0.05097284304202934,34.319062037578945,36.652031727009785,0.7185224778574606
1769405844.0148847,91,29.137598299364093,0.01295390788292375,ENGAGED,,0.7509500980377197,0.38711434602737427,7,0.04987901969386371,36.14937707649845,38.396261192742855,0.7038486796271949
1769405844.060965,92,28.749224455186123,0.01295390788292375,SCANNING,,,0.3858615756034851,7,0.04857669064643556,36.408002909549126,38.396261192742855,0.6943967881391423
1769405844.1219642,93,27.855800768783805,0.01295390788292375,SCANNING,,,0.3845329284667969,7,0.047474557967018764,37.93304267908713,38.396261192742855,0.6769010461551724
1769405844.1559722,94,28.172384045077614,0.008899642254117053,SCANNING,,0.7355858087539673,0.3927055895328522,7,0.044868602406133364,37.24360726887717,37.7867762983274,0.6731329642691368
1769405844.2035038,95,27.761660743056584,0.008899642254117053,SCANNING,,,0.38919156789779663,7,0.042743106734809494,37.550910689985315,37.7867762983274,0.6746343295098843
1769405844.253503,96,27.326585675556828,0.008899642254117053,SCANNING,,,0.3858754634857178,7,0.0419396594890879,38.0199658313355,37.7867762983274,0.6613035852656546
